ball_pos goalie_pos 
(-50, 18) (-50.5, 15)
(-50, 18) (-50.5, 15.5)
(-50, 18) (-50.5, 16)
(-50, 19) (-52.5, 6)
(-50, 19) (-52.5, 6.5)
(-50, 19) (-52.5, 7)
(-50, 19) (-52.5, 7.5)
(-50, 19) (-52.5, 8)
(-50, 19) (-52.5, 8.5)
(-50, 19) (-52.5, 9)
(-50, 19) (-52.5, 9.5)
(-50, 19) (-52.5, 10)
(-50, 19) (-52, 6)
(-50, 19) (-52, 6.5)
(-50, 19) (-52, 7)
(-50, 19) (-52, 7.5)
(-50, 19) (-52, 8)
(-50, 19) (-52, 8.5)
(-50, 19) (-52, 9)
(-50, 19) (-52, 9.5)
(-50, 19) (-52, 10)
(-50, 19) (-52, 10.5)
(-50, 19) (-52, 11)
(-50, 19) (-52, 11.5)
(-50, 19) (-51.5, 6)
(-50, 19) (-51.5, 6.5)
(-50, 19) (-51.5, 7)
(-50, 19) (-51.5, 7.5)
(-50, 19) (-51.5, 8)
(-50, 19) (-51.5, 8.5)
(-50, 19) (-51.5, 9)
(-50, 19) (-51.5, 9.5)
(-50, 19) (-51.5, 10)
(-50, 19) (-51.5, 10.5)
(-50, 19) (-51.5, 11)
(-50, 19) (-51.5, 11.5)
(-50, 19) (-51.5, 12)
(-50, 19) (-51.5, 12.5)
(-50, 19) (-51.5, 13)
(-50, 19) (-51.5, 13.5)
(-50, 19) (-51, 7.5)
(-50, 19) (-51, 8)
(-50, 19) (-51, 8.5)
(-50, 19) (-51, 9)
(-50, 19) (-51, 9.5)
(-50, 19) (-51, 10)
(-50, 19) (-51, 10.5)
(-50, 19) (-51, 11)
(-50, 19) (-51, 11.5)
(-50, 19) (-51, 12)
(-50, 19) (-51, 12.5)
(-50, 19) (-51, 13)
(-50, 19) (-51, 13.5)
(-50, 19) (-51, 14)
(-50, 19) (-51, 15)
(-50, 19) (-50.5, 13.5)
(-50, 19) (-50.5, 14)
(-50, 19) (-50.5, 15)
(-50, 19) (-50.5, 15.5)
(-50, 19) (-50.5, 16)
(-50, 19) (-50.5, 16.5)
(-50, 19) (-50.5, 17)
(-50, 20) (-52.5, 3.5)
(-50, 20) (-52.5, 4)
(-50, 20) (-52.5, 4.5)
(-50, 20) (-52.5, 5)
(-50, 20) (-52.5, 5.5)
(-50, 20) (-52.5, 6)
(-50, 20) (-52.5, 6.5)
(-50, 20) (-52.5, 7)
(-50, 20) (-52.5, 7.5)
(-50, 20) (-52.5, 8)
(-50, 20) (-52.5, 8.5)
(-50, 20) (-52.5, 9)
(-50, 20) (-52.5, 9.5)
(-50, 20) (-52.5, 10)
(-50, 20) (-52, 3.5)
(-50, 20) (-52, 4)
(-50, 20) (-52, 4.5)
(-50, 20) (-52, 5)
(-50, 20) (-52, 5.5)
(-50, 20) (-52, 6)
(-50, 20) (-52, 6.5)
(-50, 20) (-52, 7)
(-50, 20) (-52, 7.5)
(-50, 20) (-52, 8)
(-50, 20) (-52, 8.5)
(-50, 20) (-52, 9)
(-50, 20) (-52, 9.5)
(-50, 20) (-52, 10)
(-50, 20) (-52, 10.5)
(-50, 20) (-52, 11)
(-50, 20) (-52, 11.5)
(-50, 20) (-52, 12)
(-50, 20) (-51.5, 3.5)
(-50, 20) (-51.5, 4)
(-50, 20) (-51.5, 4.5)
(-50, 20) (-51.5, 5)
(-50, 20) (-51.5, 5.5)
(-50, 20) (-51.5, 6)
(-50, 20) (-51.5, 6.5)
(-50, 20) (-51.5, 7)
(-50, 20) (-51.5, 7.5)
(-50, 20) (-51.5, 8)
(-50, 20) (-51.5, 8.5)
(-50, 20) (-51.5, 9)
(-50, 20) (-51.5, 9.5)
(-50, 20) (-51.5, 10)
(-50, 20) (-51.5, 10.5)
(-50, 20) (-51.5, 11)
(-50, 20) (-51.5, 11.5)
(-50, 20) (-51.5, 12)
(-50, 20) (-51.5, 12.5)
(-50, 20) (-51.5, 13)
(-50, 20) (-51.5, 13.5)
(-50, 20) (-51.5, 14)
(-50, 20) (-51, 8)
(-50, 20) (-51, 8.5)
(-50, 20) (-51, 9)
(-50, 20) (-51, 9.5)
(-50, 20) (-51, 10)
(-50, 20) (-51, 10.5)
(-50, 20) (-51, 11)
(-50, 20) (-51, 11.5)
(-50, 20) (-51, 12)
(-50, 20) (-51, 12.5)
(-50, 20) (-51, 13)
(-50, 20) (-51, 13.5)
(-50, 20) (-51, 14)
(-50, 20) (-51, 14.5)
(-50, 20) (-51, 15)
(-50, 20) (-51, 16)
(-50, 20) (-50.5, 14)
(-50, 20) (-50.5, 14.5)
(-50, 20) (-50.5, 15)
(-50, 20) (-50.5, 16)
(-50, 20) (-50.5, 16.5)
(-50, 20) (-50.5, 17)
(-50, 20) (-50.5, 17.5)
(-50, 20) (-50.5, 18)
(-49, 9) (-50.5, 6.5)
(-49, 9) (-50.5, 7)
(-49, 10) (-50.5, 7)
(-49, 10) (-50.5, 7.5)
(-49, 10) (-50.5, 8)
(-49, 10) (-50, 7.5)
(-49, 10) (-50, 8)
(-49, 11) (-50.5, 7.5)
(-49, 11) (-50.5, 8)
