40 qid:201507091929110058 1:30.9233 2:12.3935 3:12.3935 4:36.813 5:32.2421 6:32.2421 7:45.8773 8:45.4767 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:23.1936 24:0 25:0 26:32.581 27:0 28:0.000180144 29:0 30:0 31:4 32:30
31 qid:201507091929110058 1:30.9233 2:12.3935 3:12.3935 4:38.0459 5:32.5452 6:32.5452 7:45.8773 8:45.4767 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:22.2762 24:0 25:0 26:32.728 27:0 28:9.43814e-05 29:0 30:0 31:4 32:31
30 qid:201507091929110058 1:30.9233 2:12.3935 3:12.3935 4:31.5773 5:12.2079 6:12.2079 7:45.8773 8:45.4767 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:24.2238 24:0 25:0 26:15.7319 27:0 28:0.269003 29:0 30:0 31:1 32:1
30 qid:201507091929110058 1:30.9233 2:12.3935 3:12.3935 4:40.2551 5:31.5 6:31.5 7:45.8773 8:45.4767 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:22.2762 24:0 25:0 26:31.5246 27:0 28:0.000220357 29:0 30:0 31:4 32:34
25 qid:201507091929110058 1:30.9233 2:12.3935 3:12.3935 4:30.642 5:14.1456 6:14.1456 7:45.8773 8:45.4767 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:26.0359 24:0 25:0 26:17.8324 27:0 28:0.0902971 29:0 30:0 31:1 32:4
20 qid:201507091929110058 1:30.9233 2:12.3935 3:12.3935 4:32.4525 5:11.9612 6:11.9612 7:45.8773 8:45.4767 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:23.3447 24:0 25:0 26:14.9976 27:0 28:0.412118 29:0 30:0 31:1 32:2
20 qid:201507091929110058 1:30.9233 2:12.3935 3:12.3935 4:28.221 5:25.2892 6:25.2892 7:45.8773 8:45.4767 9:0 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:1.16282 19:130.333 20:0 21:0.236171 22:0 23:35.0573 24:0 25:0 26:28.5635 27:0 28:0.00126 29:0 30:0 31:1 32:8
10 qid:201507091929110058 1:30.9233 2:12.3935 3:12.3935 4:33.5985 5:11.7881 6:11.7881 7:45.8773 8:45.4767 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:22.2762 24:0 25:0 26:14.1914 27:0 28:0.581763 29:0 30:0 31:1 32:4
1001 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:52.5 5:0 6:0 7:48.961 8:49.0988 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0.637912 19:45.7701 20:1 21:0 22:0 23:9.72234 24:1 25:0 26:11 27:1 28:0.0638227 29:15.2777 30:1.28419e-18 31:2 32:11
1000 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:52.5 5:0 6:0 7:48.961 8:49.0988 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:1.73434 19:40.9441 20:1 21:0 22:0 23:8.96926 24:1 25:0 26:11 27:1 28:0.0638227 29:16.0307 30:1.28419e-18 31:2 32:10
501 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:42.8352 5:-1.05603 6:1.05603 7:48.961 8:49.0988 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0.637912 19:45.7701 20:1 21:0 22:0 23:9.72234 24:0 25:0 26:1.70232 27:1 28:0.109851 29:0 30:0 31:1 32:5
500 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:43.7002 5:-1.73549 6:1.73549 7:48.961 8:49.0988 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:1.73434 19:40.9441 20:1 21:0 22:0 23:8.96926 24:0 25:0 26:2.80232 27:1 28:0.0895688 29:0 30:0 31:1 32:5
301 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:52.5 5:0 6:0 7:48.961 8:49.0988 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:13.0191 24:1 25:0 26:11 27:1 28:0.0638227 29:16.8681 30:1.28419e-18 31:3 32:15
300 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:52.5 5:0 6:0 7:48.961 8:49.0988 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:13.9289 24:1 25:0 26:11 27:1 28:0.0638227 29:16.8681 30:1.28419e-18 31:3 32:15
300 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:52.5 5:0 6:0 7:48.961 8:49.0988 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:13.6732 24:1 25:0 26:11 27:1 28:0.0638227 29:16.8681 30:1.28419e-18 31:4 32:22
200 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:44.3902 5:-0.59894 6:0.59894 7:48.961 8:49.0988 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:13.9289 24:0 25:0 26:2.95162 27:1 28:0.136367 29:0 30:0 31:2 32:10
150 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:52.5 5:0 6:0 7:48.961 8:49.0988 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:13.9289 24:1 25:0 26:11 27:1 28:0.0638227 29:12.8309 30:1.28419e-18 31:3 32:17
110 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:42.0121 5:-9.16609 6:9.16609 7:48.961 8:49.0988 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:13.9289 24:0 25:0 26:9.18038 27:0 28:0.0051161 29:0 30:0 31:1 32:5
100 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:42.5454 5:-8.39063 6:8.39063 7:48.961 8:49.0988 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:13.0191 24:0 25:0 26:8.45551 27:0 28:0.0124126 29:0 30:0 31:1 32:6
50 qid:201507091934090212 1:40.8913 2:-11.0684 3:11.0684 4:44.1055 5:-10.793 6:10.793 7:48.961 8:49.0988 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:1 21:0 22:0 23:13.6732 24:0 25:0 26:11.103 27:0 28:0.00763911 29:0 30:0 31:1 32:6
60 qid:201507091943111027 1:29.634 2:7.77166 3:7.77166 4:47.6954 5:21.1344 6:21.1344 7:47.6176 8:47.2822 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:22.8094 24:0 25:0 26:22.0238 27:0 28:0.000534049 29:0 30:0 31:4 32:36
60 qid:201507091943111027 1:29.634 2:7.77166 3:7.77166 4:47.6954 5:21.1344 6:21.1344 7:47.6176 8:47.2822 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:22.611 24:0 25:0 26:22.0238 27:0 28:0.000534049 29:0 30:0 31:4 32:40
40 qid:201507091943111027 1:29.634 2:7.77166 3:7.77166 4:47.6954 5:21.1344 6:21.1344 7:47.6176 8:47.2822 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:21.4937 24:0 25:0 26:22.0238 27:0 28:0.000534049 29:0 30:0 31:4 32:38
40 qid:201507091943111027 1:29.634 2:7.77166 3:7.77166 4:31.287 5:8.3831 6:8.3831 7:47.6176 8:47.2822 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:22.8094 24:0 25:0 26:13.213 27:0 28:0.263286 29:0 30:0 31:1 32:3
30 qid:201507091943111027 1:29.634 2:7.77166 3:7.77166 4:31.2781 5:7.80313 6:7.80313 7:47.6176 8:47.2822 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:22.611 24:0 25:0 26:12.8599 27:0 28:0.290196 29:0 30:0 31:1 32:6
20 qid:201507091943111027 1:29.634 2:7.77166 3:7.77166 4:32.4628 5:7.77744 6:7.77744 7:47.6176 8:47.2822 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:21.4937 24:0 25:0 26:11.9231 27:0 28:0.523936 29:0 30:0 31:1 32:5
1005 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:52.5 5:0 6:0 7:43.7405 8:35.1745 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:1 18:1.75974 19:8.28344 20:1 21:0 22:0 23:14.5249 24:1 25:0 26:11 27:1 28:2.77768e-11 29:10.4751 30:1.26685e-26 31:2 32:13
1002 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:52.5 5:0 6:0 7:43.7405 8:35.1745 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:1.47376 19:13.8635 20:1 21:0 22:0 23:14.2717 24:1 25:0 26:11 27:1 28:2.77768e-11 29:10.7283 30:1.26685e-26 31:2 32:17
1001 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:52.5 5:0 6:0 7:43.7405 8:35.1745 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:2.51561 19:24.3799 20:1 21:0 22:0 23:13.1868 24:1 25:0 26:11 27:1 28:2.77768e-11 29:11.8132 30:1.26685e-26 31:2 32:17
1000 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:52.5 5:0 6:0 7:43.7405 8:35.1745 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0.660037 19:30.2142 20:1 21:0.00132594 22:0 23:15.3588 24:1 25:0 26:11 27:1 28:2.77768e-11 29:9.64117 30:1.26685e-26 31:2 32:18
1000 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:52.5 5:0 6:0 7:43.7405 8:35.1745 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:2.74602 19:0.118382 20:1 21:0 22:0 23:13.7048 24:1 25:0 26:11 27:1 28:2.77768e-11 29:11.2952 30:1.26685e-26 31:2 32:17
300 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:52.5 5:0 6:0 7:43.7405 8:35.1745 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:1 17:0 18:6.65138 19:39.0336 20:0 21:0 22:0 23:16.1942 24:1 25:0 26:11 27:1 28:2.77768e-11 29:17.5015 30:1.26685e-26 31:3 32:25
200 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:52.5 5:0 6:0 7:43.7405 8:35.1745 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:16.889 24:1 25:0 26:11 27:1 28:2.77768e-11 29:17.5015 30:1.26685e-26 31:3 32:29
100 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:43.1967 5:11.1544 6:11.1544 7:43.7405 8:35.1745 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:1 18:1.75974 19:8.28344 20:1 21:0 22:0 23:14.5249 24:0 25:0 26:11.2827 27:1 28:0.00391701 29:0 30:0 31:1 32:4
95 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:42.0256 5:11.2331 6:11.2331 7:43.7405 8:35.1745 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0.660037 19:30.2142 20:1 21:0.00132594 22:0 23:15.3588 24:0 25:0 26:11.2453 27:1 28:0.0162191 29:0 30:0 31:1 32:8
90 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:44.2013 5:10.9066 6:10.9066 7:43.7405 8:35.1745 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:2.74602 19:0.118382 20:1 21:0 22:0 23:13.7048 24:0 25:0 26:11.2361 27:1 28:0.000906924 29:0 30:0 31:1 32:8
50 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:46.6219 5:15.0898 6:15.0898 7:43.7405 8:35.1745 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:1 17:0 18:6.65138 19:39.0336 20:0 21:0 22:0 23:16.1942 24:0 25:0 26:15.9354 27:0 28:2.21706e-05 29:0 30:0 31:1 32:8
40 qid:201507091950100454 1:43.5116 2:24.604 3:24.604 4:47.6939 5:16.1907 6:16.1907 7:43.7405 8:35.1745 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:16.889 24:0 25:0 26:17.3351 27:0 28:1.9113e-06 29:0 30:0 31:1 32:12
30 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:20.3632 5:-22.957 6:22.957 7:20.239 8:20.0965 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:38.7166 24:0 25:0 26:31.2056 27:0 28:0.000142199 29:0 30:0 31:4 32:28
28 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:19.9065 5:-25.2531 6:25.2531 7:20.239 8:20.0965 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:38.7166 24:0 25:0 26:33.2265 27:0 28:2.28232e-06 29:0 30:0 31:4 32:28
20 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:14.3632 5:-22.957 6:22.957 7:20.239 8:20.0965 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:38.7166 24:0 25:0 26:35.5448 27:0 28:4.00302e-05 29:0 30:0 31:3 32:19
18 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:14.1321 5:5.18433 6:5.18433 7:20.239 8:20.0965 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:38.7166 24:0 25:0 26:27.8546 27:0 28:0.091036 29:0 30:0 31:1 32:4
15 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:15.3635 5:5.24185 6:5.24185 7:20.239 8:20.0965 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:37.5046 24:0 25:0 26:26.657 27:0 28:0.186789 29:0 30:0 31:1 32:5
14.5 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:15.675 5:6.21545 6:6.21545 7:20.239 8:20.0965 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:37.3458 24:0 25:0 26:26.5624 27:0 28:0.290956 29:0 30:0 31:1 32:4
14.5 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:14.6969 5:4.46823 6:4.46823 7:20.239 8:20.0965 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:38.0662 24:0 25:0 26:27.173 27:0 28:0.120816 29:0 30:0 31:1 32:5
13.5 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:14.6863 5:5.8003 6:5.8003 7:20.239 8:20.0965 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:38.256 24:0 25:0 26:27.4339 27:0 28:0.154934 29:0 30:0 31:1 32:3
13 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:14.7283 5:6.99226 6:6.99226 7:20.239 8:20.0965 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:38.4135 24:0 25:0 26:27.6698 27:0 28:0.249074 29:0 30:0 31:1 32:4
10 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:10.1206 5:-18.7144 6:18.7144 7:20.239 8:20.0965 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:38.7166 24:0 25:0 26:36.5362 27:0 28:0.000276077 29:0 30:0 31:2 32:10
5 qid:201507092144110213 1:13.2246 2:6.01005 3:6.01005 4:6.93958 5:4.07254 6:4.07254 7:20.239 8:20.0965 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:38.7166 24:0 25:0 26:34.7995 27:0 28:8.67999e-06 29:0 30:0 31:4 32:29
10 qid:201507092212072206 1:7.74779 2:-12.6908 3:12.6908 4:10.4425 5:-12.8358 6:12.8358 7:18.2045 8:19.2405 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:43.9726 24:0 25:0 26:33.6055 27:0 28:0.00474311 29:0 30:0 31:1 32:4
7 qid:201507092212072206 1:7.74779 2:-12.6908 3:12.6908 4:9.64834 5:-12.471 6:12.471 7:18.2045 8:19.2405 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:44.6295 24:0 25:0 26:34.2061 27:0 28:0.00200039 29:0 30:0 31:1 32:3
6 qid:201507092212072206 1:7.74779 2:-12.6908 3:12.6908 4:9.61045 5:-11.167 6:11.167 7:18.2045 8:19.2405 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:44.3195 24:0 25:0 26:33.7882 27:0 28:0.00337153 29:0 30:0 31:1 32:5
6 qid:201507092212072206 1:7.74779 2:-12.6908 3:12.6908 4:10.1924 5:-11.9186 6:11.9186 7:18.2045 8:19.2405 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:43.9543 24:0 25:0 26:33.4995 27:0 28:0.00494416 29:0 30:0 31:1 32:5
5.6 qid:201507092212072206 1:7.74779 2:-12.6908 3:12.6908 4:3.54751 5:-3.11672 6:3.11672 7:18.2045 8:19.2405 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:2.19353 19:1.52925 20:0 21:0 22:0 23:49.0516 24:0 25:0 26:38.0803 27:0 28:8.21718e-08 29:0 30:0 31:1 32:8
5 qid:201507092212072206 1:7.74779 2:-12.6908 3:12.6908 4:4.47993 5:-2.20275 6:2.20275 7:18.2045 8:19.2405 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:3.24014 19:15.3081 20:0 21:0 22:0 23:48.0706 24:0 25:0 26:37.0855 27:0 28:7.02324e-07 29:0 30:0 31:1 32:9
2 qid:201507092212072206 1:7.74779 2:-12.6908 3:12.6908 4:11.3087 5:-12.7752 6:12.7752 7:18.2045 8:19.2405 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:43.1269 24:0 25:0 26:32.7829 27:0 28:0.0127491 29:0 30:0 31:1 32:5
# HELIOS2014 -vs- Gliders2014
35 qid:201507100206060021 1:-4.86929 2:-0.894815 3:0.894815 4:13.3732 5:-26.1471 6:26.1471 7:9.60583 8:9.86089 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:2.18819 19:7.45616 20:0 21:0.582976 22:0 23:69.3431 24:0 25:0 26:38.403 27:0 28:0.00022353 29:0 30:0 31:4 32:40
20 qid:201507100206060021 1:-4.86929 2:-0.894815 3:0.894815 4:14.1383 5:-29.2039 6:29.2039 7:9.60583 8:9.86089 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:3.3 19:5.42812 20:0 21:0.582976 22:0 23:65.7365 24:0 25:0 26:40.0191 27:0 28:5.91647e-07 29:0 30:0 31:4 32:46
7 qid:201507100206060021 1:-4.86929 2:-0.894815 3:0.894815 4:-10.7659 5:-16.8453 6:16.8453 7:9.60583 8:9.86089 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:2.18819 19:7.45616 20:0 21:0.582976 22:0 23:69.3431 24:0 25:0 26:54.9134 27:0 28:0.000352282 29:0 30:0 31:2 32:17
5 qid:201507100206060021 1:-4.86929 2:-0.894815 3:0.894815 4:-15.8562 5:-16.6997 6:16.6997 7:9.60583 8:9.86089 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:1.0882 19:7.30739 20:0 21:0.582976 22:0 23:70.3665 24:0 25:0 26:59.7379 27:0 28:5.33955e-08 29:0 30:0 31:1 32:10
1 qid:201507100206060021 1:-4.86929 2:-0.894815 3:0.894815 4:-13.2459 5:-2.54874 6:2.54874 7:9.60583 8:9.86089 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:3.3 19:9.57188 20:0 21:0.582976 22:0 23:65.7953 24:0 25:0 26:54.8052 27:0 28:1.99979e-05 29:0 30:0 31:1 32:11
-5 qid:201507100206060021 1:-4.86929 2:-0.894815 3:0.894815 4:-4.86319 5:-1.52773 6:1.52773 7:9.60583 8:9.86089 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0.274808 23:57.3835 24:0 25:0 26:46.3884 27:0 28:0.442574 29:0 30:0 31:1 32:4
# HELIOS2014 -vs- Gliders2014
30 qid:201507100216111505 1:20.8241 2:-1.85724 3:1.85724 4:31.2383 5:-24.2082 6:24.2082 7:26.5541 8:26.1331 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:3.93204 19:113.531 20:0 21:0.279643 22:0 23:39.4501 24:0 25:0 26:26.2933 27:0 28:2.31008e-05 29:0 30:0 31:3 32:29
20 qid:201507100216111505 1:20.8241 2:-1.85724 3:1.85724 4:21.3596 5:-1.93478 6:1.93478 7:26.5541 8:26.1331 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:31.2005 24:0 25:0 26:20.2331 27:0 28:0.264853 29:0 30:0 31:1 32:1
15 qid:201507100216111505 1:20.8241 2:-1.85724 3:1.85724 4:20.4995 5:-22.2203 6:22.2203 7:26.5541 8:26.1331 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:3.98745 19:101.067 20:0 21:0.279643 22:0 23:38.9587 24:0 25:0 26:30.5739 27:0 28:0.00128265 29:0 30:0 31:1 32:11
10 qid:201507100216111505 1:20.8241 2:-1.85724 3:1.85724 4:15.3457 5:-22.3899 6:22.3899 7:26.5541 8:26.1331 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:31.2005 24:0 25:0 26:34.429 27:0 28:7.30095e-05 29:0 30:0 31:2 32:12
5 qid:201507100216111505 1:20.8241 2:-1.85724 3:1.85724 4:22.1202 5:-2.12245 6:2.12245 7:26.5541 8:26.1331 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:30.4539 24:0 25:0 26:19.4957 27:0 28:0.34442 29:0 30:0 31:1 32:2
